Month,Commissioner / Provider,Practice plus Code,Comparator Description,Age Band,Numerator,Denominator,Value
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,DR RASOOL (A81602),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,529,1.51228733459357
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,EAGLESCLIFFE MEDICAL PRACTICE (A81039),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,2006,0.747756729810568
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ELM TREE SURGERY (A81608),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,16,1014,1.57790927021696
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,GLADSTONE HOUSE SURGERY (A81622),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,714,0.700280112044818
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HART MEDICAL PRACTICE (A81041),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1551,0.58027079303675
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HAVELOCK GRANGE PRACTICE (A81031),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,34,1779,1.91118605958404
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HILLSIDE PRACTICE (A81022),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,1908,0.786163522012579
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HIRSEL MEDICAL CENTRE (A81038),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,392,0.510204081632653
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HUNTCLIFF SURGERY (A81618),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,2204,0.771324863883848
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,KINGS MEDICAL CENTRE (A81049),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,838,0.835322195704057
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,KINGSWAY MEDICAL CENTRE (A81057),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,18,1502,1.19840213049268
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,LINTHORPE SURGERY (A81026),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,26,2392,1.08695652173913
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MARSH HOUSE MEDICAL PRACTICE (A81040),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,1348,1.26112759643917
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MARTONSIDE MEDICAL CENTRE (A81020),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1303,0.69071373752878
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MCKENZIE GROUP PRACTICE (A81070),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,4,726,0.550964187327824
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MCKENZIE HOUSE SURGERY (A81044),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,28,3161,0.885795634292945
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MELROSE SURGERY (A81056),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,1,492,0.203252032520325
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MIDDLETON AND DINSDALE MEDICAL PRACTICE (A83070),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1330,0.601503759398496
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MOORLANDS SURGERY (A83010),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,2270,0.52863436123348
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NEASHAM ROAD SURGERY (A83013),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,1625,0.676923076923077
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NEWLANDS MEDICAL CENTRE (A81035),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,1216,1.15131578947368
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NORMANBY MEDICAL CENTRE (A81021),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,39,3175,1.22834645669291
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NORTON MEDICAL CENTRE (A81036),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,26,2911,0.893163861216077
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ORCHARD COURT SURGERY (A83006),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,1077,1.0213556174559
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARK LANE SURGERY (A81066),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,949,0.842992623814542
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARK SURGERY (A81016),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,1158,0.949913644214162
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARKGATE SURGERY (A83641),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,462,1.2987012987013
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARKWAY MEDICAL CENTRE (A81611),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1371,0.656455142231948
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PROSPECT SURGERY (A81029),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,724,0.828729281767956
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,QUEENS PARK MEDICAL CENTRE (A81002),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,28,3275,0.854961832061069
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,QUEENSTREE PRACTICE (A81014),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,950,0.736842105263158
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,RIVERSIDE MEDICAL PRACTICE (A81629),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,920,1.6304347826087
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ROCKLIFFE COURT SURGERY (A83048),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1300,0.769230769230769
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,SOUTH GRANGE MEDICAL GROUP PRACTICE (A81042),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,21,2092,1.0038240917782
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,SPRINGWOOD SURGERY (A81005),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,1982,0.302724520686176
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,TENNANT STREET MEDICAL PRACTICE (A81006),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,25,2422,1.03220478943022
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ARRIVAL PRACTICE (A81634) ( D 01-Jun-25 ),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,65,4.61538461538462
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE COATHAM ROAD SURGERY (A81045),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1179,0.678541136556404
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE DENSHAM SURGERY (A81001),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,4,674,0.593471810089021
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE DISCOVERY PRACTICE (A81064),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,647,1.23647604327666
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE DOVECOT SURGERY (A81025),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,664,0.753012048192771
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ENDEAVOUR PRACTICE (A81023),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,782,1.27877237851662
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ERIMUS PRACTICE (A81037),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,13,705,1.84397163120567
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ESTON SURGERY (A81065) ( D 01-Oct-25 ),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,466,1.28755364806867
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE GARTH (A81032),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,25,2443,1.02333196889071
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE GREEN HOUSE SURGERY (A81052),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,1738,0.690448791714615
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE HEADLAND MEDICAL CENTRE (A81063),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,854,0.351288056206089
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE PATEL PRACTICE (A81612),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,1,646,0.154798761609907
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE RAVENSCAR SURGERY (Y00286),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,497,2.21327967806841
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ROSEBERRY PRACTICE (A81610),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1201,0.749375520399667
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE SALTSCAR SURGERY (A81054),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,1553,0.965872504829363
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THORNABY & BARWICK MEDICAL GROUP (A81034),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,29,2701,1.07367641614217
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THORNTREE SURGERY (A81621),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,4,240,1.66666666666667
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,VILLAGE MEDICAL CENTRE (A81009),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1151,0.781928757602085
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WEST QUAY MEDICAL PRACTICE (A81060),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,1006,1.49105367793241
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WEST VIEW MILLENIUM SURGERY A (A81631),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,1139,1.49253731343284
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WESTBOURNE MEDICAL CENTRE (A81012),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,600,1
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WHINFIELD MEDICAL PRACTICE (A83005),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,21,2007,1.04633781763827
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WOODBRIDGE PRACTICE (A81017),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,2517,0.675407230830354
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WOODLANDS FAMILY MEDICAL CENTRE (A81046),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,25,2006,1.24626121635095
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WOODSIDE SURGERY (A81053),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,1161,1.03359173126615
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,YARM MEDICAL PRACTICE (A81027),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,19,2427,0.782859497321796
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ZETLAND MEDICAL PRACTICE (A81048),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,1854,0.377562028047465
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,ANNFIELD PLAIN SURGERY (A83644),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,600,1.66666666666667
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,AUCKLAND MEDICAL GROUP (A83021),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,28,2748,1.01892285298399
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BARNARD CASTLE SURGERY (A83046),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,2546,0.549882168106834
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BELMONT & SHERBURN MEDICAL GROUP (A83014),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,4,1044,0.383141762452107
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BEVAN MEDICAL GROUP (A83616),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,16,1320,1.21212121212121
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BEWICK CRESCENT SURGERY (A83037),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,26,2750,0.945454545454545
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BISHOPGATE MEDICAL CENTRE (A83025),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,2443,0.695865738845682
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BISHOPS CLOSE MEDICAL PRACTICE (A83052),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,1612,1.0545905707196
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BLACKHALL AND PETERLEE PRACTICE (A83007),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,22,1993,1.10386352232815
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BOWBURN MEDICAL CENTRE (A83635),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,504,0.992063492063492
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BRIDGE END SURGERY (A83009),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1378,0.653120464441219
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BROWNEY HOUSE SURGERY (A83617),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,452,0.442477876106195
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BYRON MEDICAL PRACTICE (A83075),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,1542,0.778210116731518
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CEDARS MEDICAL GROUP (A83038),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,890,0.561797752808989
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CESTRIA HEALTH CENTRE (A83050),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,13,2080,0.625
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CHASTLETON MEDICAL GROUP (A83036),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,2008,0.398406374501992
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CHEVELEY PARK MEDICAL CTR (A83055),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,908,1.3215859030837
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CLAYPATH & UNIVERSITY MEDICAL GROUP (A83011),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1834,0.436205016357688
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CONSETT MEDICAL CENTRE (A83018),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,37,3089,1.19779864033668
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,COXHOE MEDICAL PRACTICE (A83027),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,1077,0.278551532033426
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,DRS LAMBERT & NG (A83073),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,19,1033,1.83930300096805
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,DUNELM MEDICAL PRACTICE (A83030),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,1941,0.772797527047913
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,EAST DURHAM MEDICAL GROUP (A83057),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,46,3067,1.49983697424193
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,EVENWOOD MEDICAL PRACTICE (A83626),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,453,0.662251655629139
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,FERRYHILL AND CHILTON MEDICAL PRACTICE (A83045),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,23,2626,0.875856816450876
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,GAINFORD SURGERY (A83061),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,839,0.357568533969011
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,GREAT LUMLEY SURGERY (A83029),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,959,1.77267987486966
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,HALLGARTH SURGERY (A83008),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,16,935,1.71122994652406
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,JUBILEE MEDICAL GROUP (A83066),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,1800,0.777777777777778
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,LANCHESTER MEDICAL CENTRE (A83072),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,895,0.670391061452514
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,LEADGATE SURGERY (A83636),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,1045,1.14832535885167
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,MARLBOROUGH SURGERY (A83051),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,20,1855,1.07816711590296
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,MIDDLE CHARE MEDICAL GROUP (A83028),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,13,1822,0.713501646542261
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,MURTON MEDICAL CENTRE (A83041),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,18,1424,1.26404494382022
