Month,Commissioner / Provider,Practice plus Code,Comparator Description,Age Band,Numerator,Denominator,Value
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,TANFIELD VIEW MEDICAL GROUP (A83016),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,127,989,12.8412537917088
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE HAVEN SURGERY (A83622),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,17,176,9.65909090909091
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE HORDEN GROUP PRACTICE (A83044),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,96,669,14.3497757847534
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE MEDICAL GROUP (A83022),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,247,2200,11.2272727272727
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE NEW SEAHAM MEDICAL GROUP (A83071),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,27,286,9.44055944055944
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,THE WEARDALE PRACTICE (A83035),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,82,950,8.63157894736842
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,VILLAGES MEDICAL GROUP (A83637),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,49,386,12.6943005181347
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WEST CORNFORTH MEDICAL CENTRE (A83634),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,44,299,14.7157190635452
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WEST RAINTON SURGERY (A83024),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,63,542,11.6236162361624
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WILLIAM BROWN CENTRE (A83012),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,183,1365,13.4065934065934
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WILLINGTON MEDICAL GROUP (A83003),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,94,757,12.4174372523118
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WINGATE MEDICAL PRACTICE INTRAHEALTH (A83610),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,39,247,15.7894736842105
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,WOODVIEW MEDICAL PRACTICE (A83032),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,42,349,12.0343839541547
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,49 MARINE AVENUE SURGERY (A87006) ( D 01-Apr-25 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,45,689,6.53120464441219
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,BEAUMONT PARK SURGERY (A87011),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,53,632,8.38607594936709
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,BEWICKE MEDICAL CENTRE (A87013),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,80,665,12.0300751879699
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,BRIDGE AND MONKSEATON MEDICAL PRACTICE (A87020),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,67,1186,5.64924114671164
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,COLLINGWOOD HEALTH GROUP (A87004),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,168,1806,9.30232558139535
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,HADRIAN HEALTH CENTRE (A87029),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,187,1427,13.104414856342
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,LANE END SURGERY (A86016),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,31,629,4.92845786963434
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,MALLARD MEDICAL PRACTICE (A87615),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,34,397,8.56423173803526
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,MARINE AVENUE MEDICAL CTR (A87008),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,63,718,8.77437325905292
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,NELSON MEDICAL GROUP (A87019) ( D 01-Apr-25 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,29,406,7.14285714285714
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,NORTHUMBERLAND PARK MEDICAL GROUP (A87022),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,39,362,10.7734806629834
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,PARK PARADE PRACTICE (A87600) ( D 01-Apr-25 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,34,447,7.60626398210291
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,PRIORY MEDICAL GROUP (A87009),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,97,1131,8.57648099027409
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,REDBURN PARK MEDICAL CENTRE (A87030),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,33,236,13.9830508474576
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,SPRING TERRACE HEALTH CENTRE (A87002),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,72,659,10.9256449165402
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,STEPHENSON PARK HEALTH GROUP (A87007),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,112,1295,8.64864864864865
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,SWARLAND AVENUE SURGERY (A86041),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,47,458,10.2620087336245
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,THE VILLAGE GREEN SURGERY (A87016),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,116,832,13.9423076923077
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WELLSPRING MEDICAL PRACT. (A87612),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,88,536,16.4179104477612
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WEST FARM SURGERY (A86005),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,52,400,13
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WHITLEY BAY HEALTH CENTRE (A87005),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,78,1300,6
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WIDEOPEN MEDICAL CENTRE (A87012),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,69,726,9.50413223140496
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C,WOODLANDS PARK HEALTH CTR (A87017),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,73,702,10.3988603988604
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,ALNWICK MEDICAL GROUP (A84006),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,146,2459,5.93737291581944
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BEDLINGTONSHIRE MED.GROUP (A84005),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,117,1111,10.5310531053105
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BELFORD MEDICAL PRACTICE (A84008),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,54,683,7.90629575402635
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BELLINGHAM PRACTICE (A84027),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,36,422,8.53080568720379
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BRANCH END SURGERY (A84047),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,67,719,9.31849791376912
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,BURN BRAE MEDICAL GROUP (A84024),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,98,1178,8.31918505942275
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,COQUET MEDICAL GROUP (A84022),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,106,1363,7.77696258253852
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,CORBRIDGE HEALTH CENTRE (A84018),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,82,1069,7.67072029934518
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,CRAMLINGTON MEDICAL GROUP (A84025),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,71,536,13.2462686567164
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,ELSDON AVENUE SURGERY (A84619),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,36,392,9.18367346938776
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,FORUM FAMILY PRACTICE (A84038),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,71,866,8.1986143187067
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,GAS HOUSE LANE SURGERY (A84039),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,54,799,6.75844806007509
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,GREYSTOKE SURGERY (A84031),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,77,1158,6.64939550949914
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,GUIDEPOST MEDICAL GROUP (A84020),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,105,884,11.8778280542986
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,HALTWHISTLE MEDICAL GROUP (A84034),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,78,745,10.4697986577181
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT (A84045),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,48,628,7.64331210191083
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,HUMSHAUGH & WARK MED GRP (A84040),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,41,434,9.44700460829493
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,MARINE MEDICAL GROUP (A84014),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,83,1099,7.55232029117379
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,NETHERFIELD HOUSE (A84037),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,35,568,6.16197183098592
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,NORTHUMBERLAND HEALTH (A84029),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,51,494,10.3238866396761
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,PONTELAND MEDICAL GROUP (A84007),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,142,1380,10.2898550724638
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,PRUDHOE MEDICAL GROUP (A84016),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,67,592,11.3175675675676
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,RAILWAY MEDICAL GROUP (A84009),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,192,2038,9.42100098135427
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,RIVERSDALE SURGERY (A84035),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,77,774,9.94832041343669
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,SCOTS GAP MEDICAL GROUP (A84042),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,10,269,3.71747211895911
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,SEATON PARK MEDICAL GROUP (A84028),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,206,1696,12.1462264150943
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,THE ADDERLANE SURGERY (A84614),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,14,178,7.86516853932584
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,THE GABLES MEDICAL GROUP (A84013),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,64,589,10.8658743633277
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,THE ROTHBURY PRACTICE (A84002),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,41,761,5.38764783180026
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,THE SELE MEDICAL PRACTICE (A84033),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,52,681,7.63582966226138
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,UNION BRAE & NORHAM PRAC (A84044),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,68,822,8.27250608272506
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,VALENS MEDICAL PARTNERSHIP (A84036),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,489,4403,11.1060640472405
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,VILLAGE MEDICAL GROUP (A84030),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,118,1212,9.73597359735974
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,WELL CLOSE MEDICAL GROUP (A84026),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,110,1094,10.054844606947
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,WHITE MEDICAL GROUP (A84011),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,62,1063,5.83254938852305
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,WOOLER HEALTH (A84604),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,74,704,10.5113636363636
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,ALBERT ROAD SURGERY (A88010),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,63,352,17.8977272727273
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,CENTRAL SURGERY (A88013),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,147,1361,10.8008817046289
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,COLLIERY COURT MEDICAL GROUP (A88016),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,61,716,8.5195530726257
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,DR THORNILEY-WALKER & PARTNERS (A88009),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,52,587,8.85860306643952
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,EAST WING PRACTICE (A88613),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,57,401,14.214463840399
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,ELLISON VIEW SURGERY (A88012),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,57,463,12.3110151187905
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,FARNHAM MEDICAL CTR. (A88002),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,108,1233,8.75912408759124
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,IMEARY MEDICAL GROUP (A88601),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,34,356,9.55056179775281
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,MARSDEN MEDICAL GROUP (A88003),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,186,1839,10.1141924959217
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,MAYFIELD MEDICAL GROUP (A88004),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,80,620,12.9032258064516
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,RAVENSWORTH SURGERY (A88608),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,86,515,16.6990291262136
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,ST GEORGE & RIVERSIDE MEDICAL PRACTICE (A88015),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,70,503,13.9165009940358
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,TALBOT MEDICAL CENTRE (A88006),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,63,594,10.6060606060606
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,THE G.P.SUITE (A88025),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,51,446,11.4349775784753
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,THE GLEN MEDICAL GROUP (A88022),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,72,652,11.0429447852761
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,TRINITY MEDICAL CENTRE (A88008),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,56,474,11.8143459915612
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,VICTORIA MEDICAL CENTRE (A88001),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,42,333,12.6126126126126
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,WENLOCK ROAD SURGERY (A88005),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,49,316,15.5063291139241
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,WEST VIEW SURGERY (A88014),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,15,153,9.80392156862745
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,WHITBURN SURGERY (A88023),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,62,592,10.472972972973
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,ASHBURN MEDICAL CENTRE (A89018),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,60,371,16.1725067385445
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,BRIDGE VIEW MEDICAL GROUP (A89019),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,187,1156,16.1764705882353
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,CASTLETOWN MEDICAL CENTRE (A89036),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,18,152,11.8421052631579
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,CHESTER SURGERY (A89623),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,12,179,6.70391061452514
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,CONCORD MEDICAL PRACTICE (A89022),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,78,549,14.207650273224
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,DEERNESS PARK MEDICAL GROUP (A89001),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,123,980,12.5510204081633
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,FORGE MEDICAL PRACTICE (A89020),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,79,521,15.1631477927063
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,"FULWELL MEDICAL CENTRE, (A89015)",Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,84,1030,8.15533980582524
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,GALLERIES MEDICAL PRACTICE (A89012),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,81,831,9.74729241877256
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,GRANGEWOOD SURGERY (A89028),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,75,703,10.6685633001422
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HAPPY HOUSE SURGERY (A89041),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,66,498,13.2530120481928
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HERRINGTON MEDICAL CENTRE (A89009),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,77,695,11.0791366906475
Apr-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HETTON GROUP PRACTICE (A89004),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,158,1126,14.031971580817
